"TOA5","CR1000_Layla","CR1000","6316","CR1000.Std.32.07","CPU:mini_AWS_Layla.CR1","33852","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature","rel_humidity","wind_speed","gust_speed","wind_direction","air_pressure","SWup","SWdown","LWup","LWdown","surface_brightness_temperature","IRup_body_temperature","sky_brightness_temperature","IRdown_body_temperature"
"2026-03-19 12:35:00",2502,12.55,"NAN","NAN",0,0,0,992.3463,54.92,67.73,294.2,292.5,-4.752,-2.839,-5.147,-1.841
"2026-03-19 12:36:00",2503,12.55,"NAN","NAN",0,0,0,992.3434,53.85,66.41,294.3,292.9,-4.731,-2.823,-5.065,-1.835
"2026-03-19 12:37:00",2504,12.55,"NAN","NAN",0,0,0,992.4913,52.04,64.38,294.4,292.9,-4.718,-2.808,-5.069,-1.829
"2026-03-19 12:38:00",2505,12.55,"NAN","NAN",0,0,0,992.4868,50.56,62.5,294.4,292.9,-4.725,-2.792,-5.064,-1.823
"2026-03-19 12:39:00",2506,12.55,"NAN","NAN",0,0,0,992.4869,49.28,60.97,294.5,293.1,-4.687,-2.777,-5.019,-1.817
"2026-03-19 12:40:00",2507,12.55,"NAN","NAN",0,0,0,992.5583,48.51,59.83,294.5,293.2,-4.693,-2.763,-4.982,-1.811
"2026-03-19 12:41:00",2508,12.56,"NAN","NAN",0,0,0,992.6158,47.71,58.83,294.4,293.3,-4.723,-2.749,-4.956,-1.806
"2026-03-19 12:42:00",2509,12.55,"NAN","NAN",0,0,0,992.6137,47.28,58.33,294.5,293.7,-4.703,-2.736,-4.885,-1.802
"2026-03-19 12:43:00",2510,12.56,"NAN","NAN",0,0,0,992.6121,46.95,58.01,294.6,293.7,-4.676,-2.723,-4.87,-1.797
"2026-03-19 12:44:00",2511,12.56,"NAN","NAN",0,0,0,992.6039,46.56,57.43,294.5,293.8,-4.69,-2.711,-4.85,-1.793
"2026-03-19 12:45:00",2512,12.56,"NAN","NAN",0,0,0,992.7411,45.83,56.42,294.5,293.8,-4.689,-2.699,-4.85,-1.788
"2026-03-19 12:46:00",2513,12.56,"NAN","NAN",0,0,0,992.7294,44.99,55.26,294.6,293.8,-4.679,-2.687,-4.845,-1.784
"2026-03-19 12:47:00",2514,12.56,"NAN","NAN",0,0,0,992.7252,44.4,54.46,294.6,293.7,-4.674,-2.678,-4.877,-1.781
"2026-03-19 12:48:00",2515,12.56,"NAN","NAN",0,0,0,992.7152,44.33,54.33,294.6,293.6,-4.67,-2.671,-4.889,-1.779
"2026-03-19 12:49:00",2516,12.56,"NAN","NAN",0,0,0,992.7206,44.79,54.88,294.5,293.4,-4.683,-2.665,-4.952,-1.778
"2026-03-19 12:50:00",2517,12.56,"NAN","NAN",0,0,0,992.7183,45.48,55.88,294.3,293.3,-4.728,-2.659,-4.96,-1.777
"2026-03-19 12:51:00",2518,12.56,"NAN","NAN",0,0,0,992.7848,46.22,56.91,294.3,293.4,-4.733,-2.652,-4.939,-1.776
"2026-03-19 12:52:00",2519,12.56,"NAN","NAN",0,0,0,992.7135,46.68,57.54,294.3,293.5,-4.731,-2.644,-4.925,-1.774
"2026-03-19 12:53:00",2520,12.56,"NAN","NAN",0,0,0,992.7125,47.01,57.88,294.3,293.6,-4.732,-2.638,-4.904,-1.771
"2026-03-19 12:54:00",2521,12.56,"NAN","NAN",0,0,0,992.7051,47.05,58.07,294.3,293.6,-4.728,-2.631,-4.907,-1.769
"2026-03-19 12:55:00",2522,12.56,"NAN","NAN",0,0,0,992.7057,47.05,58.06,294.5,293.7,-4.693,-2.624,-4.875,-1.766
"2026-03-19 12:56:00",2523,12.56,"NAN","NAN",0,0,0,992.7748,46.79,57.93,294.5,293.6,-4.697,-2.616,-4.889,-1.762
"2026-03-19 12:57:00",2524,12.56,"NAN","NAN",0,0,0,992.8438,46.71,57.75,294.5,293.9,-4.7,-2.608,-4.823,-1.758
"2026-03-19 12:58:00",2525,12.56,"NAN","NAN",0,0,0,992.8441,46.68,57.52,294.6,294,-4.672,-2.6,-4.796,-1.753
"2026-03-19 12:59:00",2526,12.56,"NAN","NAN",0,0,0,992.9077,46.71,57.52,294.6,294.1,-4.667,-2.592,-4.791,-1.748
"2026-03-19 13:00:00",2527,12.56,"NAN","NAN",0,0,0,992.9156,46.78,57.75,294.7,294.1,-4.654,-2.584,-4.773,-1.743
"2026-03-19 13:01:00",2528,12.56,"NAN","NAN",0,0,0,992.9771,46.74,57.72,294.7,294.2,-4.647,-2.577,-4.758,-1.738
"2026-03-19 13:02:00",2529,12.55,"NAN","NAN",0,0,0,992.9781,46.56,57.35,294.8,294.1,-4.632,-2.568,-4.773,-1.732
"2026-03-19 13:03:00",2530,12.55,"NAN","NAN",0,0,0,992.9038,46.22,56.79,294.9,294.1,-4.6,-2.559,-4.789,-1.727
"2026-03-19 13:04:00",2531,12.56,"NAN","NAN",0,0,0,992.9743,45.71,56.15,294.8,294.2,-4.618,-2.552,-4.75,-1.722
"2026-03-19 13:05:00",2532,12.56,"NAN","NAN",0,0,0,992.9706,45.25,55.55,294.9,294.4,-4.607,-2.548,-4.722,-1.718
"2026-03-19 13:06:00",2533,12.56,"NAN","NAN",0,0,0,992.9662,44.99,55.16,294.8,294.4,-4.63,-2.543,-4.71,-1.713
"2026-03-19 13:07:00",2534,12.56,"NAN","NAN",0,0,0,992.9628,45.16,55.41,294.9,294.7,-4.606,-2.537,-4.641,-1.708
"2026-03-19 13:08:00",2535,12.56,"NAN","NAN",0,0,0,992.96,45.58,56.01,295,294.9,-4.58,-2.53,-4.598,-1.703
"2026-03-19 13:09:00",2536,12.56,"NAN","NAN",0,0,0,992.9645,46.18,56.77,295.1,295,-4.567,-2.522,-4.571,-1.697
"2026-03-19 13:10:00",2537,12.56,"NAN","NAN",0,0,0,992.9614,46.78,57.58,295.1,295.2,-4.553,-2.512,-4.535,-1.69
"2026-03-19 13:11:00",2538,12.55,"NAN","NAN",0,0,0,992.9656,47.61,58.65,295.2,295.3,-4.524,-2.501,-4.505,-1.682
"2026-03-19 13:12:00",2539,12.55,"NAN","NAN",0,0,0,992.9596,48.62,60.06,295.3,295.4,-4.513,-2.489,-4.499,-1.673
"2026-03-19 13:13:00",2540,12.55,"NAN","NAN",0,0,0,992.9575,49.75,61.6,295.3,295.3,-4.519,-2.475,-4.507,-1.662
"2026-03-19 13:14:00",2541,12.55,"NAN","NAN",0,0,0,992.8873,50.64,62.75,295.4,295.1,-4.486,-2.462,-4.557,-1.651
"2026-03-19 13:15:00",2542,12.55,"NAN","NAN",0,0,0,992.8175,50.83,63.06,295.5,294.9,-4.461,-2.451,-4.594,-1.64
"2026-03-19 13:16:00",2543,12.55,"NAN","NAN",0,0,0,992.8163,50.56,62.59,295.3,294.9,-4.507,-2.442,-4.591,-1.628
"2026-03-19 13:17:00",2544,12.55,"NAN","NAN",0,0,0,992.884,49.75,61.42,295.4,295,-4.498,-2.435,-4.577,-1.617
"2026-03-19 13:18:00",2545,12.55,"NAN","NAN",0,0,0,992.8881,48.8,60.06,295.5,295.2,-4.47,-2.428,-4.536,-1.607
"2026-03-19 13:19:00",2546,12.55,"NAN","NAN",0,0,0,992.8181,48.11,59.06,295.4,295.3,-4.489,-2.42,-4.52,-1.596
"2026-03-19 13:20:00",2547,12.55,"NAN","NAN",0,0,0,992.9538,47.74,58.58,295.4,295.1,-4.48,-2.411,-4.559,-1.587
"2026-03-19 13:21:00",2548,12.55,"NAN","NAN",0,0,0,992.9528,47.81,58.65,295.4,295,-4.489,-2.401,-4.579,-1.577
"2026-03-19 13:22:00",2549,12.55,"NAN","NAN",0,0,0,992.952,48.19,59.11,295.4,295,-4.497,-2.393,-4.587,-1.567
"2026-03-19 13:23:00",2550,12.55,"NAN","NAN",0,0,0,992.8145,48.64,59.7,295.4,295,-4.477,-2.385,-4.569,-1.557
"2026-03-19 13:24:00",2551,12.55,"NAN","NAN",0,0,0,992.814,49.17,60.23,295.5,295.2,-4.454,-2.378,-4.529,-1.548
"2026-03-19 13:25:00",2552,12.55,"NAN","NAN",0,0,0,992.8132,49.53,60.72,295.6,295.3,-4.451,-2.372,-4.501,-1.538
"2026-03-19 13:26:00",2553,12.55,"NAN","NAN",0,0,0,992.813,49.51,60.69,295.7,295.6,-4.427,-2.365,-4.433,-1.53
"2026-03-19 13:27:00",2554,12.55,"NAN","NAN",0,0,0,992.8195,49.01,60.04,295.7,295.7,-4.424,-2.358,-4.424,-1.521
"2026-03-19 13:28:00",2555,12.55,"NAN","NAN",0,0,0,992.818,48.12,58.93,295.8,295.8,-4.4,-2.35,-4.391,-1.512
"2026-03-19 13:29:00",2556,12.55,"NAN","NAN",0,0,0,992.8168,47.26,57.81,295.8,295.9,-4.386,-2.342,-4.372,-1.503
"2026-03-19 13:30:00",2557,12.55,"NAN","NAN",0,0,0,992.8159,46.58,57,295.8,295.9,-4.389,-2.333,-4.369,-1.494
"2026-03-19 13:31:00",2558,12.55,"NAN","NAN",0,0,0,992.8829,46.21,56.48,295.8,296,-4.405,-2.324,-4.355,-1.485
"2026-03-19 13:32:00",2559,12.55,"NAN","NAN",0,0,0,992.8824,45.98,56.15,295.9,296.1,-4.369,-2.314,-4.338,-1.475
"2026-03-19 13:33:00",2560,12.55,"NAN","NAN",0,0,0,992.8821,45.72,55.99,295.9,296.3,-4.382,-2.304,-4.292,-1.466
"2026-03-19 13:34:00",2561,12.55,"NAN","NAN",0,0,0,992.8817,45.69,55.98,295.8,296.3,-4.399,-2.294,-4.289,-1.455
"2026-03-19 13:35:00",2562,12.55,"NAN","NAN",0,0,0,992.95,45.88,56.14,295.9,296.3,-4.38,-2.284,-4.283,-1.445
"2026-03-19 13:36:00",2563,12.55,"NAN","NAN",0,0,0,992.9497,45.93,56.15,295.9,296.3,-4.364,-2.275,-4.288,-1.435
"2026-03-19 13:37:00",2564,12.55,"NAN","NAN",0,0,0,992.8811,45.68,56.15,296,296,-4.357,-2.266,-4.359,-1.424
"2026-03-19 13:38:00",2565,12.55,"NAN","NAN",0,0,0,992.8809,45.69,56.15,295.9,295.7,-4.366,-2.258,-4.42,-1.415
"2026-03-19 13:39:00",2566,12.55,"NAN","NAN",0,0,0,992.8808,45.93,56.37,295.9,295.3,-4.364,-2.252,-4.506,-1.406
"2026-03-19 13:40:00",2567,12.55,"NAN","NAN",0,0,0,992.8807,46.02,56.52,295.7,295.1,-4.413,-2.249,-4.567,-1.398
"2026-03-19 13:41:00",2568,12.55,"NAN","NAN",0,0,0,992.8807,46.09,56.67,295.7,294.8,-4.419,-2.248,-4.635,-1.39
"2026-03-19 13:42:00",2569,12.55,"NAN","NAN",0,0,0,992.9491,46.02,56.55,295.7,294.5,-4.424,-2.248,-4.701,-1.384
"2026-03-19 13:43:00",2570,12.55,"NAN","NAN",0,0,0,992.949,45.75,56.27,295.6,294.4,-4.435,-2.251,-4.72,-1.378
"2026-03-19 13:44:00",2571,12.55,"NAN","NAN",0,0,0,992.949,45.35,55.78,295.6,294.2,-4.45,-2.254,-4.771,-1.374
"2026-03-19 13:45:00",2572,12.55,"NAN","NAN",0,0,0,992.949,44.89,55.26,295.4,294.3,-4.491,-2.259,-4.742,-1.371
"2026-03-19 13:46:00",2573,12.55,"NAN","NAN",0,0,0,992.949,44.55,54.82,295.3,294.2,-4.501,-2.266,-4.762,-1.369
"2026-03-19 13:47:00",2574,12.55,"NAN","NAN",0,0,0,992.949,44.53,54.66,295.4,294.1,-4.495,-2.271,-4.794,-1.368
"2026-03-19 13:48:00",2575,12.55,"NAN","NAN",0,0,0,992.949,44.89,55.08,295.3,294.1,-4.515,-2.276,-4.786,-1.368
"2026-03-19 13:49:00",2576,12.55,"NAN","NAN",0,0,0,992.949,45.63,55.95,295.3,294.2,-4.517,-2.281,-4.757,-1.369
"2026-03-19 13:50:00",2577,12.55,"NAN","NAN",0,0,0,992.949,46.41,56.89,295.3,294.3,-4.507,-2.285,-4.745,-1.369
"2026-03-19 13:51:00",2578,12.55,"NAN","NAN",0,0,0,992.949,46.78,57.4,295.3,294.2,-4.505,-2.287,-4.76,-1.37
"2026-03-19 13:52:00",2579,12.55,"NAN","NAN",0,0,0,992.9557,46.79,57.21,295.4,294.2,-4.495,-2.289,-4.767,-1.37
"2026-03-19 13:53:00",2580,12.55,"NAN","NAN",0,0,0,992.9543,46.65,56.79,295.4,294.2,-4.491,-2.29,-4.767,-1.371
"2026-03-19 13:54:00",2581,12.55,"NAN","NAN",0,0,0,992.9532,46.36,56.39,295.4,294,-4.482,-2.292,-4.8,-1.373
"2026-03-19 13:55:00",2582,12.55,"NAN","NAN",0,0,0,992.9524,46.31,56.15,295.3,294,-4.51,-2.294,-4.815,-1.376
"2026-03-19 13:56:00",2583,12.55,"NAN","NAN",0,0,0,992.9517,45.99,55.86,295.3,293.8,-4.515,-2.295,-4.844,-1.38
"2026-03-19 13:57:00",2584,12.55,"NAN","NAN",0,0,0,992.9507,45.68,55.45,295.3,293.7,-4.512,-2.296,-4.869,-1.384
"2026-03-19 13:58:00",2585,12.55,"NAN","NAN",0,0,0,992.9504,45.3,54.93,295.4,293.8,-4.494,-2.297,-4.859,-1.388
"2026-03-19 13:59:00",2586,12.55,"NAN","NAN",0,0,0,992.8816,44.83,54.29,295.3,293.8,-4.499,-2.298,-4.85,-1.393
"2026-03-19 14:00:00",2587,12.55,"NAN","NAN",0,0,0,992.8129,44.25,53.53,295.3,293.7,-4.502,-2.298,-4.884,-1.398
"2026-03-19 14:01:00",2588,12.55,"NAN","NAN",0,0,0,992.8812,43.5,52.65,295.2,293.6,-4.529,-2.299,-4.909,-1.404
"2026-03-19 14:02:00",2589,12.55,"NAN","NAN",0,0,0,992.9495,42.76,51.74,295.2,293.5,-4.531,-2.301,-4.916,-1.41
"2026-03-19 14:03:00",2590,12.55,"NAN","NAN",0,0,0,992.8809,42.2,51.07,295.2,293.5,-4.524,-2.303,-4.924,-1.417
"2026-03-19 14:04:00",2591,12.55,"NAN","NAN",0,0,0,992.9492,42.03,50.86,295.2,293.4,-4.525,-2.305,-4.95,-1.425
"2026-03-19 14:05:00",2592,12.55,"NAN","NAN",0,0,0,992.8807,42.33,51.19,295.3,293.4,-4.506,-2.307,-4.933,-1.433
"2026-03-19 14:06:00",2593,12.55,"NAN","NAN",0,0,0,992.9491,42.93,51.94,295.3,293.4,-4.505,-2.309,-4.934,-1.44
"2026-03-19 14:07:00",2594,12.55,"NAN","NAN",0,0,0,992.9491,43.44,52.6,295.3,293.3,-4.516,-2.311,-4.972,-1.448
"2026-03-19 14:08:00",2595,12.55,"NAN","NAN",0,0,0,992.949,43.62,52.72,295.3,293.3,-4.505,-2.312,-4.96,-1.455
"2026-03-19 14:09:00",2596,12.55,"NAN","NAN",0,0,0,992.949,43.37,52.34,295.3,293.2,-4.506,-2.314,-4.985,-1.462
"2026-03-19 14:10:00",2597,12.55,"NAN","NAN",0,0,0,992.949,43,51.73,295.3,293.2,-4.506,-2.315,-4.987,-1.468
"2026-03-19 14:11:00",2598,12.55,"NAN","NAN",0,0,0,992.949,42.63,51.19,295.3,293.2,-4.511,-2.316,-4.99,-1.475
"2026-03-19 14:12:00",2599,12.55,"NAN","NAN",0,0,0,992.8805,42.47,50.8,295.3,293.1,-4.502,-2.317,-5.007,-1.482
"2026-03-19 14:13:00",2600,12.55,"NAN","NAN",0,0,0,992.8805,42.24,50.63,295.3,293,-4.504,-2.318,-5.033,-1.488
"2026-03-19 14:14:00",2601,12.55,"NAN","NAN",0,0,0,992.949,42.24,50.48,295.3,293,-4.505,-2.319,-5.032,-1.494
"2026-03-19 14:15:00",2602,12.55,"NAN","NAN",0,0,0,992.949,42.24,50.47,295.4,292.9,-4.498,-2.32,-5.065,-1.499
"2026-03-19 14:16:00",2603,12.55,"NAN","NAN",0,0,0,992.949,42.13,50.34,295.2,292.7,-4.523,-2.321,-5.112,-1.505
"2026-03-19 14:17:00",2604,12.55,"NAN","NAN",0,0,0,992.949,41.87,50.23,295.3,292.7,-4.517,-2.323,-5.107,-1.511
"2026-03-19 14:18:00",2605,12.55,"NAN","NAN",0,0,0,992.949,41.46,49.71,295.4,292.6,-4.494,-2.326,-5.126,-1.516
"2026-03-19 14:19:00",2606,12.55,"NAN","NAN",0,0,0,992.8805,41.23,49.37,295.3,292.6,-4.517,-2.327,-5.138,-1.522
"2026-03-19 14:20:00",2607,12.55,"NAN","NAN",0,0,0,992.949,41.21,49.31,295.3,292.6,-4.506,-2.328,-5.135,-1.527
"2026-03-19 14:21:00",2608,12.55,"NAN","NAN",0,0,0,992.949,41.56,49.83,295.2,292.6,-4.531,-2.328,-5.134,-1.531
"2026-03-19 14:22:00",2609,12.55,"NAN","NAN",0,0,0,992.949,41.98,50.43,295.2,292.5,-4.524,-2.329,-5.151,-1.536
"2026-03-19 14:23:00",2610,12.55,"NAN","NAN",0,0,0,992.949,42.67,51.3,295.3,292.5,-4.509,-2.331,-5.143,-1.541
"2026-03-19 14:24:00",2611,12.55,"NAN","NAN",0,0,0,992.949,43.74,52.52,295.4,292.5,-4.499,-2.333,-5.156,-1.546
"2026-03-19 14:25:00",2612,12.55,"NAN","NAN",0,0,0,992.949,45.13,54.16,295.3,292.3,-4.521,-2.334,-5.194,-1.549
"2026-03-19 14:26:00",2613,12.55,"NAN","NAN",0,0,0,992.949,47.38,56.88,295.3,292.3,-4.503,-2.335,-5.188,-1.552
"2026-03-19 14:27:00",2614,12.55,"NAN","NAN",0,0,0,992.949,50.56,60.52,295.5,292.3,-4.476,-2.335,-5.187,-1.553
"2026-03-19 14:28:00",2615,12.55,"NAN","NAN",0,0,0,992.8805,57.05,68.16,295.5,292.3,-4.472,-2.334,-5.206,-1.552
"2026-03-19 14:29:00",2616,12.55,"NAN","NAN",0,0,0,992.8121,72.28,86.2,295.7,292.6,-4.408,-2.327,-5.13,-1.543
"2026-03-19 14:30:00",2617,12.55,"NAN","NAN",0,0,0,992.8121,78.33,93.2,296.1,293,-4.332,-2.311,-5.035,-1.52
"2026-03-19 14:31:00",2618,12.55,"NAN","NAN",0,0,0,992.8121,82.8,98.2,296.5,293.4,-4.242,-2.285,-4.938,-1.481
"2026-03-19 14:32:00",2619,12.55,"NAN","NAN",0,0,0,992.8121,84.6,100.5,296.8,293.8,-4.162,-2.249,-4.846,-1.423
"2026-03-19 14:33:00",2620,12.55,"NAN","NAN",0,0,0,992.8121,84.5,100.5,297.1,294.3,-4.097,-2.201,-4.749,-1.35
"2026-03-19 14:34:00",2621,12.55,"NAN","NAN",0,0,0,992.8121,82.4,98.3,297.3,294.4,-4.061,-2.144,-4.706,-1.262
"2026-03-19 14:35:00",2622,12.55,"NAN","NAN",0,0,0,992.8121,78.14,92.9,297.4,294.5,-4.024,-2.081,-4.702,-1.164
"2026-03-19 14:36:00",2623,12.55,"NAN","NAN",0,0,0,992.8121,70.1,82.7,297.4,294.4,-4.028,-2.017,-4.715,-1.06
"2026-03-19 14:37:00",2624,12.55,"NAN","NAN",0,0,0,992.8121,46.42,53.88,297,293.9,-4.114,-1.954,-4.825,-0.957
"2026-03-19 14:38:00",2625,12.55,"NAN","NAN",0,0,0,992.8121,41.7,47.62,296.7,293.4,-4.184,-1.899,-4.954,-0.867
"2026-03-19 14:39:00",2626,12.55,"NAN","NAN",0,0,0,992.7437,38.89,43.97,296.3,292.5,-4.274,-1.853,-5.142,-0.792
"2026-03-19 14:40:00",2627,12.55,"NAN","NAN",0,0,0,992.6752,57.84,66.2,296.2,291.7,-4.305,-1.816,-5.331,-0.732
"2026-03-19 14:41:00",2628,12.55,"NAN","NAN",0,0,0,992.6752,65.68,75.38,296.3,291.4,-4.281,-1.78,-5.413,-0.675
"2026-03-19 14:42:00",2629,12.55,"NAN","NAN",0,0,0,992.6752,62.18,71.05,296.4,291,-4.255,-1.742,-5.486,-0.614
"2026-03-19 14:43:00",2630,12.55,"NAN","NAN",0,0,0,992.6752,58.83,66.93,296.4,290.5,-4.266,-1.704,-5.608,-0.548
"2026-03-19 14:44:00",2631,12.55,"NAN","NAN",0,0,0,992.6752,57.53,65.34,296.4,290.2,-4.269,-1.666,-5.675,-0.482
"2026-03-19 14:45:00",2632,12.55,"NAN","NAN",0,0,0,992.6067,58.33,66.34,296.3,289.8,-4.277,-1.626,-5.776,-0.414
"2026-03-19 14:46:00",2633,12.55,"NAN","NAN",0,0,0,992.6752,60.7,69.16,296.3,289.4,-4.276,-1.583,-5.862,-0.345
"2026-03-19 14:47:00",2634,12.55,"NAN","NAN",0,0,0,992.6067,56.58,64.69,296.2,289,-4.306,-1.537,-5.949,-0.273
"2026-03-19 14:48:00",2635,12.55,"NAN","NAN",0,0,0,992.6067,43.11,48.95,295.8,288.7,-4.397,-1.496,-6.031,-0.202
"2026-03-19 14:49:00",2636,12.55,"NAN","NAN",0,0,0,992.6752,31.12,34.64,295.4,288,-4.489,-1.466,-6.194,-0.141
"2026-03-19 14:50:00",2637,12.55,"NAN","NAN",0,0,0,992.6752,26.5,29.29,294.8,287,-4.618,-1.447,-6.421,-0.098
"2026-03-19 14:51:00",2638,12.55,"NAN","NAN",0,0,0,992.6752,25.64,28.3,294.5,286.3,-4.695,-1.44,-6.577,-0.076
"2026-03-19 14:52:00",2639,12.55,"NAN","NAN",0,0,0,992.6752,24.98,27.56,293.8,285.4,-4.848,-1.446,-6.783,-0.072
"2026-03-19 14:53:00",2640,12.55,"NAN","NAN",0,0,0,992.6752,24.83,27.29,293.5,284.5,-4.912,-1.466,-6.991,-0.086
"2026-03-19 14:54:00",2641,12.55,"NAN","NAN",0,0,0,992.6752,24.8,27.23,293.1,283.8,-5.012,-1.498,-7.159,-0.116
"2026-03-19 14:55:00",2642,12.55,"NAN","NAN",0,0,0,992.6752,24.1,26.5,292.6,283.1,-5.122,-1.539,-7.319,-0.16
"2026-03-19 14:56:00",2643,12.55,"NAN","NAN",0,0,0,992.8121,23.18,25.49,292.4,282.4,-5.183,-1.589,-7.492,-0.215
"2026-03-19 14:57:00",2644,12.55,"NAN","NAN",0,0,0,992.8187,22.15,24.31,292,282,-5.266,-1.647,-7.585,-0.282
"2026-03-19 14:58:00",2645,12.55,"NAN","NAN",0,0,0,992.8174,21.54,23.61,291.7,281.4,-5.343,-1.71,-7.738,-0.358
"2026-03-19 14:59:00",2646,12.55,"NAN","NAN",0,0,0,992.8982,21.24,23.28,291.4,280.8,-5.406,-1.779,-7.865,-0.441
"2026-03-19 15:00:00",2647,12.55,"NAN","NAN",0,0,0,992.9698,20.85,22.85,291.1,280.2,-5.479,-1.853,-8.01,-0.533
"2026-03-19 15:01:00",2648,12.55,"NAN","NAN",0,0,0,992.9039,20.53,22.52,290.7,279.7,-5.557,-1.931,-8.12,-0.632
"2026-03-19 15:02:00",2649,12.55,"NAN","NAN",0,0,0,992.9882,20.26,22.21,290.4,279.1,-5.627,-2.014,-8.27,-0.736
"2026-03-19 15:03:00",2650,12.55,"NAN","NAN",0,0,0,992.9938,20.05,21.94,290.1,278.5,-5.703,-2.1,-8.42,-0.845
"2026-03-19 15:04:00",2651,12.55,"NAN","NAN",0,0,0,992.9365,19.68,21.58,289.8,277.7,-5.759,-2.189,-8.6,-0.958
"2026-03-19 15:05:00",2652,12.56,"NAN","NAN",0,0,0,993.0072,19.29,21.09,289.4,277,-5.866,-2.281,-8.76,-1.073
"2026-03-19 15:06:00",2653,12.56,"NAN","NAN",0,0,0,993.0022,18.75,20.49,289.1,276.4,-5.931,-2.377,-8.91,-1.192
"2026-03-19 15:07:00",2654,12.56,"NAN","NAN",0,0,0,993.0117,18.26,19.93,288.7,275.8,-6.031,-2.476,-9.05,-1.315
"2026-03-19 15:08:00",2655,12.56,"NAN","NAN",0,0,0,993.0261,17.86,19.48,288.2,275.2,-6.134,-2.579,-9.21,-1.442
"2026-03-19 15:09:00",2656,12.56,"NAN","NAN",0,0,0,993.0466,17.33,18.92,287.9,274.7,-6.209,-2.685,-9.31,-1.571
"2026-03-19 15:10:00",2657,12.56,"NAN","NAN",0,0,0,993.0473,16.91,18.46,287.7,274.3,-6.264,-2.792,-9.42,-1.701
"2026-03-19 15:11:00",2658,12.56,"NAN","NAN",0,0,0,993.0546,16.66,18.17,287.4,273.9,-6.324,-2.899,-9.51,-1.833
"2026-03-19 15:12:00",2659,12.56,"NAN","NAN",0,0,0,993.0603,16.41,17.96,287.1,273.3,-6.397,-3.008,-9.65,-1.965
"2026-03-19 15:13:00",2660,12.56,"NAN","NAN",0,0,0,993.0649,15.91,17.49,286.7,272.7,-6.493,-3.119,-9.8,-2.098
"2026-03-19 15:14:00",2661,12.56,"NAN","NAN",0,0,0,993.0686,15.23,17.02,286.1,272,-6.634,-3.23,-9.99,-2.234
"2026-03-19 15:15:00",2662,12.55,"NAN","NAN",0,0,0,993.0739,15.16,17,285.7,271.3,-6.729,-3.344,-10.14,-2.371
