"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay.CR3","1996","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"2026-03-20 00:19:00",3264,13.46,-5.945,-6.01,83,82.9,0.294,1.525,1.133,1.764,20.26,991.458,0.546,0.244,288.7,282.7,-6.071,-5.068
"2026-03-20 00:20:00",3265,13.46,-5.91,-5.95,82.8,82.2,0.886,1.498,1.287,1.666,20.49,991.4604,0.507,0.234,288.7,282.7,-6.056,-5.065
"2026-03-20 00:21:00",3266,13.46,-5.864,-5.883,82.4,81.8,0.364,1.327,1.03,1.666,10.67,991.4615,0.56,0.287,288.8,282.7,-6.034,-5.064
"2026-03-20 00:22:00",3267,13.46,-5.812,-5.811,82,81.4,0,0.624,0,1.176,10.43,991.4661,0.612,0.397,288.7,282.3,-6.023,-5.061
"2026-03-20 00:23:00",3268,13.47,-5.758,-5.758,81.7,81,0,0,0,0,10.42,991.4617,0.718,0.445,288.6,281.8,-6.018,-5.06
"2026-03-20 00:24:00",3269,13.47,-5.715,-5.722,81.4,80.8,0,0,0,0,10.43,991.4427,0.699,0.431,288.4,281.1,-6.016,-5.055
"2026-03-20 00:25:00",3270,13.46,-5.679,-5.706,81.1,80.6,0,0,0,0,10.43,991.4297,0.723,0.402,288.3,280.3,-6.007,-5.048
"2026-03-20 00:26:00",3271,13.46,-5.648,-5.694,80.9,80.5,0,0,0,0,10.43,991.4188,0.718,0.407,288.1,279.4,-6.011,-5.042
"2026-03-20 00:27:00",3272,13.45,-5.631,-5.688,80.7,80.4,0,0,0,0,10.42,991.3965,0.708,0.259,287.8,278.6,-6.003,-5.036
"2026-03-20 00:28:00",3273,13.46,-5.618,-5.693,80.6,80.3,0,0,0,0,10.43,991.3676,0.718,0.153,287.6,277.6,-6.006,-5.031
"2026-03-20 00:29:00",3274,13.46,-5.615,-5.699,80.4,80.3,0,0,0,0,10.43,991.3492,0.66,0.144,287.4,276.7,-6.005,-5.031
"2026-03-20 00:30:00",3275,13.45,-5.617,-5.707,80.3,80.2,0,0,0,0,10.43,991.3305,0.709,0.129,287.2,276,-6.007,-5.03
"2026-03-20 00:31:00",3276,13.46,-5.617,-5.711,80.2,80.2,0,0,0,0,10.42,991.32,0.651,-0.032,287,275.4,-6.007,-5.03
"2026-03-20 00:32:00",3277,13.45,-5.618,-5.715,80.2,80.2,0,0,0,0,10.43,991.3152,0.66,-0.116,286.8,274.9,-6.023,-5.032
"2026-03-20 00:33:00",3278,13.45,-5.617,-5.714,80.1,80.2,0,0,0,0,10.44,991.3209,0.556,-0.157,286.5,274.5,-6.029,-5.036
"2026-03-20 00:34:00",3279,13.46,-5.617,-5.716,80,80.2,0,0,0,0,10.43,991.3293,0.445,-0.311,286.2,274.3,-6.052,-5.037
"2026-03-20 00:35:00",3280,13.46,-5.618,-5.717,79.98,80.2,0,0,0,0,10.43,991.347,0.445,-0.373,286.1,274.4,-6.06,-5.047
"2026-03-20 00:36:00",3281,13.46,-5.618,-5.721,79.96,80.2,0,0,0,0,10.44,991.3492,0.431,-0.431,285.9,274.5,-6.072,-5.05
"2026-03-20 00:37:00",3282,13.46,-5.629,-5.731,79.95,80.3,0,0,0,0,10.43,991.3598,0.431,-0.393,285.9,274.6,-6.076,-5.052
"2026-03-20 00:38:00",3283,13.46,-5.648,-5.747,79.95,80.3,0,0,0,0,10.43,991.3606,0.44,-0.245,285.9,274.5,-6.086,-5.059
"2026-03-20 00:39:00",3284,13.46,-5.656,-5.755,79.97,80.4,0,0,0,0,10.43,991.366,0.46,-0.144,285.8,274.1,-6.096,-5.066
"2026-03-20 00:40:00",3285,13.46,-5.663,-5.757,79.98,80.5,0,0,0,0,10.46,991.3586,0.44,-0.144,285.8,273.3,-6.101,-5.067
"2026-03-20 00:41:00",3286,13.46,-5.686,-5.765,80,80.5,0,0,0,0,10.45,991.3458,0.435,-0.277,285.5,271.9,-6.115,-5.078
"2026-03-20 00:42:00",3287,13.47,-5.715,-5.789,80.1,80.7,0,0,0,0,10.46,991.3237,0.474,-0.287,285.3,270.4,-6.124,-5.086
"2026-03-20 00:43:00",3288,13.48,-5.748,-5.812,80.2,80.8,0,0,0,0,10.46,991.2821,0.435,-0.397,284.9,269,-6.137,-5.091
"2026-03-20 00:44:00",3289,13.46,-5.764,-5.821,80.4,80.9,0,0,0,0,10.46,991.2497,0.436,-0.431,284.5,267.5,-6.152,-5.099
"2026-03-20 00:45:00",3290,13.46,-5.784,-5.835,80.4,81,0,0,0,0,10.46,991.2186,0.402,-0.602,284,266.3,-6.172,-5.11
"2026-03-20 00:46:00",3291,13.46,-5.814,-5.855,80.5,81.1,0,0,0,0,10.45,991.1943,0.378,-0.718,283.7,265.6,-6.193,-5.118
"2026-03-20 00:47:00",3292,13.46,-5.829,-5.861,80.6,81.4,0,0,0,0,10.71,991.1943,0.302,-0.736,283.5,265.3,-6.214,-5.127
"2026-03-20 00:48:00",3293,13.46,-5.828,-5.855,80.8,81.5,0,0,0,0,11.1,991.1893,0.426,-0.723,283.6,265.6,-6.218,-5.135
"2026-03-20 00:49:00",3294,13.46,-5.818,-5.844,80.9,81.4,0.001,0.597,0.051,0.882,61.43,991.194,0.431,-0.718,283.9,266.2,-6.224,-5.138
"2026-03-20 00:50:00",3295,13.45,-5.8,-5.829,80.9,81.4,0,0.834,0,1.078,72.88,991.1951,0.431,-0.556,284.2,267,-6.218,-5.142
"2026-03-20 00:51:00",3296,13.45,-5.779,-5.813,81,81.7,0,0.98,0,1.176,72.86,991.1909,0.44,-0.435,284.5,268,-6.216,-5.142
"2026-03-20 00:52:00",3297,13.45,-5.744,-5.788,81,81.7,0.074,1.18,0.463,1.47,76.3,991.2086,0.603,-0.369,284.8,269,-6.204,-5.142
"2026-03-20 00:53:00",3298,13.46,-5.726,-5.775,81,81.9,0.46,1.14,0.978,1.372,76.22,991.2093,0.66,-0.192,285.1,270.1,-6.203,-5.145
"2026-03-20 00:54:00",3299,13.46,-5.726,-5.779,80.9,81.8,0.734,1.23,1.081,1.47,73.35,991.2162,0.603,-0.229,285.2,271.1,-6.208,-5.143
"2026-03-20 00:55:00",3300,13.46,-5.749,-5.812,80.9,81.8,0.148,1.053,0.463,1.274,53.16,991.2142,0.503,-0.277,285.5,272.2,-6.204,-5.143
"2026-03-20 00:56:00",3301,13.46,-5.788,-5.854,80.9,82,0.013,0.893,0.206,1.176,53.12,991.2188,0.464,-0.187,285.7,273.2,-6.204,-5.133
"2026-03-20 00:57:00",3302,13.45,-5.806,-5.87,81.1,82.1,0,0.557,0,0.882,52.9,991.2231,0.44,-0.144,285.8,274.1,-6.203,-5.135
"2026-03-20 00:58:00",3303,13.46,-5.809,-5.89,81,82.1,0,0.415,0,0.588,52.9,991.2134,0.469,-0.144,285.9,274.7,-6.203,-5.136
"2026-03-20 00:59:00",3304,13.46,-5.84,-5.922,80.9,82.2,0,0.458,0,0.686,53,991.2079,0.431,-0.148,285.9,275,-6.216,-5.139
"2026-03-20 01:00:00",3305,13.46,-5.875,-5.942,81,82.3,0,0.074,0,0.392,53.16,991.1891,0.388,-0.287,285.9,275.2,-6.229,-5.138
"2026-03-20 01:01:00",3306,13.45,-5.899,-5.954,81.1,82.5,0,0.067,0,0.49,53.45,991.1675,0.364,-0.372,285.9,275.3,-6.235,-5.139
"2026-03-20 01:02:00",3307,13.46,-5.915,-5.957,81.3,82.5,0,0.364,0,0.882,53.38,991.1337,0.359,-0.311,285.9,275.5,-6.235,-5.146
"2026-03-20 01:03:00",3308,13.46,-5.919,-5.957,81.4,82.6,0,0.804,0,1.078,53.27,991.1083,0.378,-0.259,286.1,275.5,-6.234,-5.146
"2026-03-20 01:04:00",3309,13.46,-5.928,-5.971,81.5,82.6,0.004,1.018,0.257,1.176,53.31,991.0732,0.431,-0.148,286.3,275.5,-6.233,-5.149
"2026-03-20 01:05:00",3310,13.46,-5.941,-5.989,81.4,82.5,0.003,0.969,0.206,1.078,53.19,991.0679,0.426,-0.144,286.4,275.5,-6.234,-5.15
"2026-03-20 01:06:00",3311,13.46,-5.974,-6.022,81.4,82.4,0,0.914,0,1.078,53.07,991.0653,0.412,-0.162,286.3,275.7,-6.249,-5.151
"2026-03-20 01:07:00",3312,13.46,-6.003,-6.052,81.5,82.6,0,0.658,0,0.882,52.97,991.0502,0.312,-0.249,286.3,275.8,-6.264,-5.161
"2026-03-20 01:08:00",3313,13.46,-6.014,-6.076,81.5,82.7,0,0.291,0,0.686,53.05,991.0508,0.421,-0.154,286.3,276.2,-6.265,-5.166
"2026-03-20 01:09:00",3314,13.46,-6.016,-6.095,81.5,82.8,0,0.287,0,0.588,52.99,991.0528,0.369,-0.205,286.2,276.6,-6.267,-5.17
"2026-03-20 01:10:00",3315,13.45,-6.037,-6.119,81.5,83,0,0.46,0,0.588,53,991.0575,0.316,-0.287,286.3,276.9,-6.271,-5.174
"2026-03-20 01:11:00",3316,13.45,-6.053,-6.14,81.6,82.9,0,0.079,0,0.49,52.97,991.0432,0.297,-0.268,286.3,277,-6.281,-5.174
"2026-03-20 01:12:00",3317,13.45,-6.077,-6.172,81.6,82.9,0,0.007,0,0.294,52.92,991.0334,0.306,-0.272,286.3,276.9,-6.289,-5.174
"2026-03-20 01:13:00",3318,13.46,-6.107,-6.208,81.6,83,0,0,0,0,52.92,991.0115,0.282,-0.278,286.3,276.5,-6.298,-5.177
"2026-03-20 01:14:00",3319,13.46,-6.139,-6.241,81.6,83.2,0,0.067,0,0.49,52.91,990.9899,0.287,-0.321,286.2,275.9,-6.31,-5.178
"2026-03-20 01:15:00",3320,13.46,-6.172,-6.275,81.6,83.2,0,0.538,0,0.784,52.95,990.9711,0.254,-0.387,286.1,275.3,-6.321,-5.18
"2026-03-20 01:16:00",3321,13.46,-6.206,-6.305,81.8,83.4,0,0.662,0,0.784,52.9,990.9492,0.22,-0.416,286,274.8,-6.334,-5.184
"2026-03-20 01:17:00",3322,13.46,-6.231,-6.324,81.9,83.5,0,0.841,0,0.98,52.96,990.9608,0.173,-0.431,286,274.7,-6.348,-5.196
"2026-03-20 01:18:00",3323,13.46,-6.253,-6.35,82,83.6,0,0.792,0,0.98,53.03,990.9694,0.182,-0.431,286,275.1,-6.356,-5.201
"2026-03-20 01:19:00",3324,13.46,-6.274,-6.374,82.1,83.7,0,0.768,0,0.882,53.03,990.9771,0.168,-0.431,286,275.5,-6.366,-5.206
"2026-03-20 01:20:00",3325,13.45,-6.292,-6.394,82.2,83.9,0,0.747,0,0.98,53.16,990.9734,0.196,-0.426,286.1,275.8,-6.37,-5.216
"2026-03-20 01:21:00",3326,13.46,-6.302,-6.41,82.3,84,0,0.554,0,0.882,53.06,990.9597,0.273,-0.383,286.1,275.8,-6.369,-5.222
"2026-03-20 01:22:00",3327,13.45,-6.311,-6.423,82.4,84.1,0,0.85,0,1.078,52.94,990.9355,0.296,-0.359,286.1,275.4,-6.378,-5.226
"2026-03-20 01:23:00",3328,13.46,-6.327,-6.443,82.5,84.1,0,1.082,0,1.372,52.99,990.9105,0.282,-0.349,286,274.6,-6.388,-5.226
"2026-03-20 01:24:00",3329,13.46,-6.346,-6.462,82.6,84.3,0,1.152,0,1.372,53.03,990.887,0.278,-0.335,286,274.1,-6.407,-5.23
"2026-03-20 01:25:00",3330,13.46,-6.362,-6.476,82.7,84.5,0.324,1.267,1.081,1.47,52.83,990.8821,0.282,-0.393,286,273.9,-6.405,-5.232
"2026-03-20 01:26:00",3331,13.47,-6.371,-6.483,82.9,84.7,0.806,1.516,1.338,1.666,46.32,990.882,0.287,-0.35,286.1,274,-6.401,-5.237
"2026-03-20 01:27:00",3332,13.46,-6.384,-6.499,83,84.8,0.846,1.527,1.236,1.666,42.08,990.884,0.287,-0.292,286,274.1,-6.413,-5.241
"2026-03-20 01:28:00",3333,13.46,-6.403,-6.521,83.1,84.9,0.287,1.338,0.824,1.568,33.36,990.8862,0.287,-0.339,286,274.2,-6.426,-5.246
"2026-03-20 01:29:00",3334,13.46,-6.43,-6.542,83.2,85,0.049,1.083,0.36,1.274,33.44,990.8887,0.258,-0.416,285.9,274.3,-6.437,-5.254
"2026-03-20 01:30:00",3335,13.46,-6.45,-6.559,83.3,85.1,0,0.706,0,0.98,33.45,990.8832,0.201,-0.44,285.8,274.1,-6.451,-5.26
"2026-03-20 01:31:00",3336,13.46,-6.469,-6.575,83.4,85.2,0,0.24,0,0.49,33.32,990.878,0.162,-0.484,285.6,273.5,-6.466,-5.266
"2026-03-20 01:32:00",3337,13.46,-6.477,-6.582,83.5,85.3,0,0.553,0,0.686,33.4,990.8514,0.148,-0.541,285.4,273.1,-6.479,-5.271
"2026-03-20 01:33:00",3338,13.46,-6.487,-6.592,83.5,85.4,0,0.428,0,0.588,33.4,990.8339,0.153,-0.593,285.3,273,-6.501,-5.275
"2026-03-20 01:34:00",3339,13.46,-6.499,-6.601,83.6,85.5,0,0.028,0,0.392,33.31,990.8171,0.144,-0.608,285.3,273.1,-6.51,-5.277
"2026-03-20 01:35:00",3340,13.46,-6.504,-6.594,83.7,85.7,0,0,0,0,33.3,990.8002,0.148,-0.622,285.2,273.7,-6.532,-5.278
"2026-03-20 01:36:00",3341,13.46,-6.509,-6.576,83.8,85.8,0,0.002,0,0.098,33.27,990.7993,0.144,-0.618,285.2,274.5,-6.544,-5.28
"2026-03-20 01:37:00",3342,13.46,-6.511,-6.569,83.9,85.9,0,0,0,0,33.27,990.7957,0.144,-0.57,285.3,275.5,-6.552,-5.281
"2026-03-20 01:38:00",3343,13.46,-6.518,-6.565,84,86,0,0,0,0,33.27,990.7977,0.139,-0.56,285.4,276.4,-6.559,-5.279
"2026-03-20 01:39:00",3344,13.46,-6.517,-6.554,84.1,86,0,0,0,0,29.48,990.7985,0.144,-0.445,285.6,277.2,-6.571,-5.271
"2026-03-20 01:40:00",3345,13.46,-6.51,-6.549,84.3,86.1,0.003,0,0.051,0,29.25,990.7925,0.144,-0.431,285.7,277.9,-6.574,-5.268
"2026-03-20 01:41:00",3346,13.45,-6.503,-6.555,84.4,86.1,0,0,0,0,4.343,990.792,0.144,-0.431,285.9,278.4,-6.582,-5.265
"2026-03-20 01:42:00",3347,13.46,-6.504,-6.554,84.5,86.2,0,0.028,0,0.294,4.284,990.7967,0.144,-0.397,286,279,-6.577,-5.26
"2026-03-20 01:43:00",3348,13.46,-6.497,-6.477,84.6,86.4,0,0,0,0,4.278,990.7857,0.144,-0.287,286.2,279.6,-6.578,-5.259
"2026-03-20 01:44:00",3349,13.46,-6.476,-6.336,84.8,86.5,0,0,0,0,4.278,990.7895,0.148,-0.177,286.3,280.1,-6.577,-5.261
"2026-03-20 01:45:00",3350,13.45,-6.389,-6.199,85,86.4,0,0,0,0,4.278,990.7783,0.158,-0.144,286.4,280.6,-6.576,-5.258
"2026-03-20 01:46:00",3351,13.46,-6.274,-6.084,85,86.1,0,0,0,0,4.278,990.7624,0.245,-0.144,286.5,280.9,-6.576,-5.26
"2026-03-20 01:47:00",3352,13.46,-6.164,-5.994,85.1,85.5,0,0,0,0,4.278,990.7397,0.253,-0.139,286.7,281.1,-6.575,-5.254
"2026-03-20 01:48:00",3353,13.46,-6.098,-5.939,84.8,84.7,0.002,0.249,0.051,0.686,4.343,990.7213,0.297,-0.048,286.8,281.2,-6.58,-5.253
"2026-03-20 01:49:00",3354,13.46,-6.149,-5.972,84.3,84.1,0,0.611,0,0.882,4.331,990.6977,0.272,-0.09,286.8,281.4,-6.579,-5.25
"2026-03-20 01:50:00",3355,13.46,-6.234,-6.047,84.1,84,0,0.181,0,0.49,4.313,990.6928,0.215,-0.139,286.9,281.7,-6.581,-5.252
"2026-03-20 01:51:00",3356,13.46,-6.279,-6.09,84,84.1,0,0,0,0,4.319,990.69,0.291,-0.115,287,281.9,-6.579,-5.253
"2026-03-20 01:52:00",3357,13.45,-6.304,-6.126,84.1,84.2,0,0,0,0,4.319,990.6884,0.311,-0.053,287.1,282.1,-6.572,-5.246
"2026-03-20 01:53:00",3358,13.45,-6.317,-6.156,84.2,84.3,0,0,0,0,4.319,990.6838,0.302,-0.025,287.1,282.2,-6.57,-5.238
"2026-03-20 01:54:00",3359,13.46,-6.334,-6.183,84.2,84.2,0,0,0,0,4.319,990.6745,0.321,0.005,287.1,282.3,-6.575,-5.232
"2026-03-20 01:55:00",3360,13.46,-6.373,-6.248,84.1,84.1,0,0,0,0,4.319,990.658,0.259,-0.1,287.1,282.5,-6.578,-5.227
"2026-03-20 01:56:00",3361,13.46,-6.422,-6.338,84,84,0,0,0,0,282,990.6616,0.182,-0.148,287.1,282.5,-6.58,-5.227
"2026-03-20 01:57:00",3362,13.45,-6.48,-6.43,84,84.1,0,0.008,0,0.098,281.8,990.6533,0.143,-0.148,287.1,282.7,-6.59,-5.224
"2026-03-20 01:58:00",3363,13.46,-6.536,-6.476,84.1,84.4,0,0,0,0,281.8,990.6326,0.125,-0.172,287.1,283,-6.599,-5.225
"2026-03-20 01:59:00",3364,13.45,-6.557,-6.497,84.2,84.6,0,0,0,0,281.8,990.6243,0.105,-0.162,287.2,283.2,-6.605,-5.224
"2026-03-20 02:00:00",3365,13.45,-6.573,-6.519,84.2,84.7,0,0,0,0,281.9,990.6067,0.13,-0.153,287.3,283.4,-6.605,-5.221
"2026-03-20 02:01:00",3366,13.45,-6.581,-6.532,84.3,84.8,0,0,0,0,281.9,990.5925,0.139,-0.144,287.4,283.6,-6.608,-5.213
"2026-03-20 02:02:00",3367,13.46,-6.578,-6.54,84.4,84.8,0,0,0,0,281.8,990.5803,0.144,-0.148,287.6,283.6,-6.609,-5.203
"2026-03-20 02:03:00",3368,13.46,-6.571,-6.543,84.4,84.9,0,0,0,0,281.9,990.5659,0.148,-0.144,287.7,283.5,-6.604,-5.195
"2026-03-20 02:04:00",3369,13.46,-6.558,-6.539,84.5,84.9,0,0,0,0,281.9,990.556,0.162,-0.148,287.8,283.4,-6.607,-5.187
"2026-03-20 02:05:00",3370,13.46,-6.551,-6.542,84.5,85,0,0,0,0,282.3,990.5417,0.187,-0.144,287.9,283.4,-6.601,-5.177
"2026-03-20 02:06:00",3371,13.46,-6.555,-6.573,84.6,85.2,0,0,0,0,282.3,990.5296,0.272,-0.144,288.2,283.6,-6.6,-5.173
"2026-03-20 02:07:00",3372,13.45,-6.564,-6.602,84.7,85.3,0,0,0,0,282.3,990.513,0.345,-0.191,288.9,283.7,-6.586,-5.169
"2026-03-20 02:08:00",3373,13.46,-6.568,-6.622,84.8,85.5,0,0,0,0,282.3,990.4984,0.368,-0.349,289.5,283.8,-6.578,-5.166
"2026-03-20 02:09:00",3374,13.45,-6.563,-6.624,84.8,85.7,0,0,0,0,282.6,990.4653,0.421,-0.402,289.9,283.7,-6.577,-5.162
"2026-03-20 02:10:00",3375,13.45,-6.558,-6.631,84.9,85.9,0,0,0,0,283.3,990.4583,0.435,-0.202,290.3,283.7,-6.566,-5.158
"2026-03-20 02:11:00",3376,13.52,-6.552,-6.637,85,86.1,0,0,0,0,310.4,990.45,0.445,0.018,290.7,283.7,-6.554,-5.153
"2026-03-20 02:12:00",3377,13.45,-6.54,-6.639,85.1,86.3,0,0,0,0,310.4,990.4395,0.487,0.187,291,283.7,-6.541,-5.149
"2026-03-20 02:13:00",3378,13.45,-6.541,-6.647,85.2,86.4,0,0,0,0,310.3,990.4472,0.474,0.144,291.1,283.6,-6.538,-5.144
"2026-03-20 02:14:00",3379,13.45,-6.541,-6.656,85.3,86.5,0,0,0,0,310.2,990.4428,0.459,0.106,290.9,283.5,-6.527,-5.144
"2026-03-20 02:15:00",3380,13.45,-6.551,-6.665,85.3,86.6,0,0,0,0,310,990.4326,0.435,0.144,290.6,283.2,-6.513,-5.14
"2026-03-20 02:16:00",3381,13.46,-6.557,-6.671,85.4,86.7,0,0,0,0,310,990.4291,0.431,0.367,290.4,282.9,-6.511,-5.125
"2026-03-20 02:17:00",3382,13.46,-6.558,-6.674,85.5,86.8,0,0,0,0,310,990.4041,0.431,0.421,290.1,282.6,-6.508,-5.109
"2026-03-20 02:18:00",3383,13.45,-6.549,-6.675,85.5,86.8,0,0,0,0,310,990.3881,0.483,0.636,289.9,281.8,-6.502,-5.098
"2026-03-20 02:19:00",3384,13.45,-6.542,-6.67,85.6,86.9,0,0,0,0,310,990.3576,0.479,0.455,289.6,280.6,-6.5,-5.088
"2026-03-20 02:20:00",3385,13.45,-6.536,-6.664,85.6,87,0,0,0,0,310,990.3321,0.441,0.116,289.4,279.1,-6.497,-5.088
"2026-03-20 02:21:00",3386,13.45,-6.531,-6.66,85.6,87,0,0,0,0,310,990.3226,0.44,0.005,289.2,277.6,-6.497,-5.098
"2026-03-20 02:22:00",3387,13.45,-6.527,-6.658,85.7,87.1,0,0,0,0,310,990.3055,0.45,-0.028,288.6,275.8,-6.502,-5.106
"2026-03-20 02:23:00",3388,13.51,-6.525,-6.658,85.7,87.2,0,0,0,0,310,990.2916,0.536,-0.287,287.8,274.1,-6.503,-5.125
"2026-03-20 02:24:00",3389,13.51,-6.525,-6.66,85.8,87.2,0,0,0,0,310,990.2791,0.488,-0.454,287.1,272.5,-6.518,-5.138
"2026-03-20 02:25:00",3390,13.51,-6.522,-6.655,85.8,87.3,0,0,0,0,310,990.272,0.492,-0.574,286.5,271.1,-6.534,-5.155
"2026-03-20 02:26:00",3391,13.51,-6.527,-6.655,85.8,87.4,0,0,0,0,310,990.2552,0.47,-0.594,285.9,270.5,-6.551,-5.173
"2026-03-20 02:27:00",3392,13.51,-6.533,-6.643,85.9,87.5,0,0,0,0,310,990.2401,0.46,-0.622,285.4,270.5,-6.567,-5.189
"2026-03-20 02:28:00",3393,13.45,-6.534,-6.631,86,87.8,0,0,0,0,310,990.2349,0.431,-0.756,285,271,-6.573,-5.203
"2026-03-20 02:29:00",3394,13.52,-6.534,-6.617,86,88.3,0,0,0,0,310,990.2239,0.402,-0.737,284.7,271.6,-6.599,-5.221
"2026-03-20 02:30:00",3395,13.45,-6.536,-6.601,86.1,88.6,0,0,0,0,310,990.2214,0.335,-0.808,284.5,272.4,-6.618,-5.231
"2026-03-20 02:31:00",3396,13.52,-6.535,-6.588,86.2,88.7,0,0.003,0,0.098,310,990.2266,0.297,-0.824,284.4,273.6,-6.631,-5.244
"2026-03-20 02:32:00",3397,13.45,-6.524,-6.577,86.2,88.8,0,0.009,0,0.098,310,990.2231,0.287,-0.78,284.3,274.9,-6.641,-5.253
"2026-03-20 02:33:00",3398,13.45,-6.516,-6.572,86.3,88.9,0,0,0,0.098,310,990.2095,0.287,-0.689,284.4,276.2,-6.66,-5.26
"2026-03-20 02:34:00",3399,13.53,-6.516,-6.569,86.4,88.9,0,0,0,0,310,990.207,0.287,-0.585,284.6,277.6,-6.674,-5.267
"2026-03-20 02:35:00",3400,13.45,-6.512,-6.562,86.4,89,0,0,0,0,310,990.1962,0.273,-0.47,284.8,278.9,-6.677,-5.273
"2026-03-20 02:36:00",3401,13.45,-6.499,-6.544,86.5,89.1,0,0,0,0,310,990.2008,0.287,-0.426,284.9,279.9,-6.686,-5.276
"2026-03-20 02:37:00",3402,13.53,-6.493,-6.52,86.6,89.1,0,0,0,0,310,990.199,0.287,-0.369,285.2,280.8,-6.684,-5.277
"2026-03-20 02:38:00",3403,13.52,-6.487,-6.505,86.6,89.2,0,0,0,0,310,990.1969,0.287,-0.292,285.4,281.5,-6.69,-5.278
"2026-03-20 02:39:00",3404,13.45,-6.483,-6.502,86.7,89.2,0,0,0,0,310,990.1909,0.268,-0.254,285.7,281.9,-6.694,-5.278
"2026-03-20 02:40:00",3405,13.52,-6.484,-6.491,86.7,89.3,0,0,0,0,310,990.1671,0.287,-0.211,285.9,282.1,-6.694,-5.274
